numero_controle,contract_id,missing_fields_count,missing_fields
07982028000110-1-000050/2025,1233564,2,linkProcessoEletronico;fontesOrcamentarias
07982036000167-1-000112/2025,1155058,2,linkProcessoEletronico;fontesOrcamentarias
07984395000153-1-000009/2025,968776,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
07993439000101-1-000022/2025,968778,2,linkProcessoEletronico;fontesOrcamentarias
07993439000101-1-000058/2025,1222336,2,linkProcessoEletronico;fontesOrcamentarias
07993439000101-1-000068/2025,1253112,2,linkProcessoEletronico;fontesOrcamentarias
07993439000101-1-000069/2025,1253113,2,linkProcessoEletronico;fontesOrcamentarias
08002404000126-1-000068/2025,1227921,2,linkProcessoEletronico;fontesOrcamentarias
08024822000114-1-000012/2025,1258591,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
08025934000190-1-000008/2025,1003846,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
08025934000190-1-000028/2025,1170123,2,linkProcessoEletronico;fontesOrcamentarias
08032567000151-1-000926/2025,1158136,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
08032567000151-1-000946/2025,1164490,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
08036157000189-1-000075/2025,1228458,2,linkProcessoEletronico;fontesOrcamentarias
08036157000189-1-000088/2025,1155060,2,linkProcessoEletronico;fontesOrcamentarias
08036157000189-1-000091/2025,1244204,2,linkProcessoEletronico;fontesOrcamentarias
08036157000189-1-000093/2025,1248320,2,linkProcessoEletronico;fontesOrcamentarias
08036157000189-1-000094/2025,1249995,2,linkProcessoEletronico;fontesOrcamentarias
08036157000189-1-000095/2025,1261228,2,linkProcessoEletronico;fontesOrcamentarias
08061295000118-1-000133/2024,795497,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
08077265000108-1-000091/2025,1089361,2,linkProcessoEletronico;fontesOrcamentarias
08078958000107-1-000087/2025,1239788,2,linkProcessoEletronico;fontesOrcamentarias
08078958000107-1-000089/2025,1255427,2,linkProcessoEletronico;fontesOrcamentarias
08079402000135-1-000031/2025,1227922,2,linkProcessoEletronico;fontesOrcamentarias
08079402000135-1-000034/2025,1233565,2,linkProcessoEletronico;fontesOrcamentarias
08079402000135-1-000035/2025,1233566,2,linkProcessoEletronico;fontesOrcamentarias
08079402000135-1-000036/2025,1239789,2,linkProcessoEletronico;fontesOrcamentarias
08079402000135-1-000043/2025,1253114,2,linkProcessoEletronico;fontesOrcamentarias
08079774000161-1-000060/2025,1228461,2,linkProcessoEletronico;fontesOrcamentarias
08079915000146-1-000007/2025,1089363,2,linkProcessoEletronico;fontesOrcamentarias
08079915000146-1-000043/2025,1228463,2,linkProcessoEletronico;fontesOrcamentarias
08079915000146-1-000044/2025,1228464,2,linkProcessoEletronico;fontesOrcamentarias
08080210000149-1-000024/2025,1215362,2,linkProcessoEletronico;fontesOrcamentarias
08080210000149-1-000025/2025,1208998,2,linkProcessoEletronico;fontesOrcamentarias
08080287000119-1-000017/2025,1091548,2,linkProcessoEletronico;fontesOrcamentarias
08080287000119-1-000018/2025,1155061,2,linkProcessoEletronico;fontesOrcamentarias
08080287000119-1-000019/2025,1253115,2,linkProcessoEletronico;fontesOrcamentarias
08080287000119-1-000020/2025,1259155,2,linkProcessoEletronico;fontesOrcamentarias
08080287000119-1-000021/2025,1259156,2,linkProcessoEletronico;fontesOrcamentarias
08080287000119-1-000022/2025,1261229,2,linkProcessoEletronico;fontesOrcamentarias
08082743000160-1-000040/2025,1155062,2,linkProcessoEletronico;fontesOrcamentarias
08083086000175-1-000005/2025,968785,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
08083086000175-1-000029/2025,1089365,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
08083086000175-1-000030/2025,1089366,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
08084014000142-1-000050/2025,1246518,2,linkProcessoEletronico;fontesOrcamentarias
08084691000160-1-000031/2025,1249998,2,linkProcessoEletronico;fontesOrcamentarias
08085409000160-1-000009/2025,1136658,2,linkProcessoEletronico;fontesOrcamentarias
08085417000106-1-000021/2025,968786,2,linkProcessoEletronico;fontesOrcamentarias
08086662000138-1-000049/2025,1089368,2,linkProcessoEletronico;fontesOrcamentarias
08086662000138-1-000058/2024,660290,2,linkProcessoEletronico;fontesOrcamentarias
08087561000181-1-000043/2025,1003852,2,linkProcessoEletronico;fontesOrcamentarias
08087561000181-1-000044/2025,1003853,2,linkProcessoEletronico;fontesOrcamentarias
08087561000181-1-000133/2025,1227923,12,informacaoComplementar;modalidadeNome;situacaoCompraNome;amparoLegal_nome;linkSistemaOrigem;linkProcessoEletronico;usuarioNome;modoDisputaNome;tipoInstrumentoConvocatorioNome;fontesOrcamentarias;existeResultado;orcamentoSigilosoCodigo
08087561000181-1-000134/2025,1227924,2,linkProcessoEletronico;fontesOrcamentarias
08087561000181-1-000138/2025,1253116,2,linkProcessoEletronico;fontesOrcamentarias
08087561000181-1-000142/2025,1260998,2,linkProcessoEletronico;fontesOrcamentarias
08087561000181-1-000279/2024,968788,2,linkProcessoEletronico;fontesOrcamentarias
08087561000181-1-000280/2024,968789,2,linkProcessoEletronico;fontesOrcamentarias
08088247000113-1-000120/2025,1253117,2,linkProcessoEletronico;fontesOrcamentarias
08088247000113-1-000121/2025,1253118,2,linkProcessoEletronico;fontesOrcamentarias
08088254000115-1-000084/2025,1169474,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
08088254000115-1-000094/2025,1233567,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
08088254000115-1-000097/2025,1243918,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
08088254000115-1-000099/2025,1261230,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
08089591000127-1-000009/2025,1239552,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
08094708000160-1-000007/2025,1222341,2,linkProcessoEletronico;fontesOrcamentarias
08095283000104-1-000112/2024,660294,2,linkProcessoEletronico;fontesOrcamentarias
08095283000104-1-000212/2024,853892,2,linkProcessoEletronico;fontesOrcamentarias
08095473000121-1-000022/2025,1239791,2,linkProcessoEletronico;fontesOrcamentarias
08096570000139-1-000066/2025,1155063,12,informacaoComplementar;modalidadeNome;situacaoCompraNome;amparoLegal_nome;linkSistemaOrigem;linkProcessoEletronico;usuarioNome;modoDisputaNome;tipoInstrumentoConvocatorioNome;fontesOrcamentarias;existeResultado;orcamentoSigilosoCodigo
08096570000139-1-000067/2025,1155064,2,linkProcessoEletronico;fontesOrcamentarias
08096570000139-1-000069/2025,1253119,2,linkProcessoEletronico;fontesOrcamentarias
08096604000195-1-000027/2025,968791,2,linkProcessoEletronico;fontesOrcamentarias
08096604000195-1-000040/2025,1128053,2,linkProcessoEletronico;fontesOrcamentarias
08096612000131-1-000055/2025,1244205,2,linkProcessoEletronico;fontesOrcamentarias
08096612000131-1-000057/2025,1249999,2,linkProcessoEletronico;fontesOrcamentarias
08097008000120-1-000022/2025,1003856,2,linkProcessoEletronico;fontesOrcamentarias
08097008000120-1-000027/2025,1003857,2,linkProcessoEletronico;fontesOrcamentarias
08097008000120-1-000034/2025,1003858,2,linkProcessoEletronico;fontesOrcamentarias
08106510000150-1-000029/2025,1202175,2,linkProcessoEletronico;fontesOrcamentarias
08109126000100-1-000101/2025,1228466,2,linkProcessoEletronico;fontesOrcamentarias
08109126000100-1-000102/2025,1233568,2,linkProcessoEletronico;fontesOrcamentarias
08109126000100-1-000111/2025,1259157,2,linkProcessoEletronico;fontesOrcamentarias
08110884000149-1-000035/2025,1233569,2,linkProcessoEletronico;fontesOrcamentarias
08111338000122-1-000096/2025,1253120,2,linkProcessoEletronico;fontesOrcamentarias
08113466000105-1-000052/2025,1250000,12,informacaoComplementar;modalidadeNome;situacaoCompraNome;amparoLegal_nome;linkSistemaOrigem;linkProcessoEletronico;usuarioNome;modoDisputaNome;tipoInstrumentoConvocatorioNome;fontesOrcamentarias;existeResultado;orcamentoSigilosoCodigo
08113896000127-1-000016/2025,1243919,2,linkProcessoEletronico;fontesOrcamentarias
08114753000130-1-000037/2024,773881,2,linkProcessoEletronico;fontesOrcamentarias
08122657000133-1-000040/2025,1169332,2,linkProcessoEletronico;fontesOrcamentarias
08142655000106-1-000045/2025,1209567,2,linkProcessoEletronico;fontesOrcamentarias
08142655000106-1-000046/2025,1216051,2,linkProcessoEletronico;fontesOrcamentarias
08142655000106-1-000047/2025,1216052,2,linkProcessoEletronico;fontesOrcamentarias
08144784000133-1-000037/2025,1089370,2,linkProcessoEletronico;fontesOrcamentarias
08144784000133-1-000063/2025,1233571,2,linkProcessoEletronico;fontesOrcamentarias
08144800000198-1-000057/2025,1228469,2,linkProcessoEletronico;fontesOrcamentarias
08144800000198-1-000058/2025,1228470,2,linkProcessoEletronico;fontesOrcamentarias
08144800000198-1-000059/2025,1233572,2,linkProcessoEletronico;fontesOrcamentarias
08144800000198-1-000060/2025,1233573,2,linkProcessoEletronico;fontesOrcamentarias
08146680000168-1-000012/2025,1155066,2,linkProcessoEletronico;fontesOrcamentarias
08146680000168-1-000013/2025,1155067,2,linkProcessoEletronico;fontesOrcamentarias
08146680000168-1-000014/2025,1248322,2,linkProcessoEletronico;fontesOrcamentarias
08147415000102-1-000005/2025,1228471,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
08147606000166-1-000002/2025,925672,2,linkProcessoEletronico;fontesOrcamentarias
08147606000166-1-000010/2025,1128057,2,linkProcessoEletronico;fontesOrcamentarias
08148421000176-1-000092/2025,1169333,2,linkProcessoEletronico;fontesOrcamentarias
08148421000176-1-000094/2025,1170132,2,linkProcessoEletronico;fontesOrcamentarias
08148421000176-1-000095/2025,1176045,2,linkProcessoEletronico;fontesOrcamentarias
08148421000176-1-000099/2025,1209571,2,linkProcessoEletronico;fontesOrcamentarias
08148421000176-1-000100/2025,1215669,2,linkProcessoEletronico;fontesOrcamentarias
08148421000176-1-000104/2025,1228472,2,linkProcessoEletronico;fontesOrcamentarias
08148421000176-1-000105/2025,1239553,2,linkProcessoEletronico;fontesOrcamentarias
08148421000176-1-000106/2025,1155068,2,linkProcessoEletronico;fontesOrcamentarias
08148462000162-1-000033/2025,1128058,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
08148462000162-1-000051/2025,1248323,2,linkProcessoEletronico;fontesOrcamentarias
08148553000106-1-000031/2025,1208871,2,linkProcessoEletronico;fontesOrcamentarias
08151884000197-1-000028/2025,1228473,2,linkProcessoEletronico;fontesOrcamentarias
08151884000197-1-000029/2025,1228474,2,linkProcessoEletronico;fontesOrcamentarias
08151884000197-1-000030/2025,1228475,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
08151884000197-1-000031/2025,1228476,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
08153462000150-1-000061/2025,1003862,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
08153462000150-1-000133/2025,1215363,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
08157810000168-1-000047/2025,1222346,2,linkProcessoEletronico;fontesOrcamentarias
08157810000168-1-000049/2025,1246519,2,linkProcessoEletronico;fontesOrcamentarias
08157810000168-1-000050/2025,1246520,2,linkProcessoEletronico;fontesOrcamentarias
08158669000118-1-000062/2025,1250002,2,linkProcessoEletronico;fontesOrcamentarias
08159071000143-1-000044/2025,1253123,2,linkProcessoEletronico;fontesOrcamentarias
08159089000145-1-000014/2025,968796,2,linkProcessoEletronico;fontesOrcamentarias
08159089000145-1-000051/2025,1155069,2,linkProcessoEletronico;fontesOrcamentarias
08159089000145-1-000052/2025,1155070,2,linkProcessoEletronico;fontesOrcamentarias
08159089000145-1-000054/2025,1253124,2,linkProcessoEletronico;fontesOrcamentarias
08159089000145-1-000055/2025,1253125,2,linkProcessoEletronico;fontesOrcamentarias
08159394000137-1-000008/2025,1208872,2,linkProcessoEletronico;fontesOrcamentarias
08159394000137-1-000009/2025,1208873,2,linkProcessoEletronico;fontesOrcamentarias
08161234000122-1-000016/2025,1222347,2,linkProcessoEletronico;fontesOrcamentarias
08161234000122-1-000017/2025,1244208,2,linkProcessoEletronico;fontesOrcamentarias
08161341000150-1-000009/2025,1176046,2,linkProcessoEletronico;fontesOrcamentarias
08161341000150-1-000011/2025,1222348,2,linkProcessoEletronico;fontesOrcamentarias
08161614000167-1-000009/2025,1244209,2,linkProcessoEletronico;fontesOrcamentarias
08162687000173-1-000109/2025,1239792,2,linkProcessoEletronico;fontesOrcamentarias
08162869000144-1-000065/2025,1089375,2,linkProcessoEletronico;fontesOrcamentarias
08167306000149-1-000093/2025,1154690,2,linkProcessoEletronico;fontesOrcamentarias
08168478000137-1-000019/2025,1248324,2,linkProcessoEletronico;fontesOrcamentarias
08168478000137-1-000020/2025,1248325,2,linkProcessoEletronico;fontesOrcamentarias
08168775000182-1-000023/2025,1242619,2,linkProcessoEletronico;fontesOrcamentarias
08168775000182-1-000024/2025,1242620,2,linkProcessoEletronico;fontesOrcamentarias
08170540000125-1-000019/2025,1155071,3,informacaoComplementar;linkProcessoEletronico;fontesOrcamentarias
08170862000174-1-000028/2025,1227925,2,linkProcessoEletronico;fontesOrcamentarias
08170862000174-1-000029/2025,1227926,2,linkProcessoEletronico;fontesOrcamentarias
08173502000126-1-000069/2025,1003866,2,linkProcessoEletronico;fontesOrcamentarias
08173502000126-1-000139/2025,1221794,2,linkProcessoEletronico;fontesOrcamentarias
08173502000126-1-000140/2025,1221795,2,linkProcessoEletronico;fontesOrcamentarias
08173502000126-1-000146/2025,1250003,2,linkProcessoEletronico;fontesOrcamentarias
08173502000126-1-000147/2025,1253126,2,linkProcessoEletronico;fontesOrcamentarias
08182313000110-1-000043/2025,1128062,2,linkProcessoEletronico;fontesOrcamentarias
08182313000110-1-000044/2025,1128063,2,linkProcessoEletronico;fontesOrcamentarias
08182313000110-1-000073/2025,1250004,2,linkProcessoEletronico;fontesOrcamentarias
08184442000147-1-000022/2025,1244211,2,linkProcessoEletronico;fontesOrcamentarias
08184442000147-1-000023/2025,1244212,2,linkProcessoEletronico;fontesOrcamentarias
08184442000147-1-000024/2025,1244213,2,linkProcessoEletronico;fontesOrcamentarias
08184442000147-1-000025/2025,1244214,2,linkProcessoEletronico;fontesOrcamentarias
08194799000106-1-000016/2025,1242155,2,linkProcessoEletronico;fontesOrcamentarias
08194799000106-1-000017/2025,1250005,2,linkProcessoEletronico;fontesOrcamentarias
08204497000171-1-000065/2025,1221660,2,linkProcessoEletronico;fontesOrcamentarias
08204497000171-1-000066/2025,1233578,2,linkProcessoEletronico;fontesOrcamentarias
08208597000176-1-000021/2025,1164641,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
08208597000176-1-000024/2025,1239793,2,linkProcessoEletronico;fontesOrcamentarias
08234148000100-1-000061/2025,1260999,2,linkProcessoEletronico;fontesOrcamentarias
08241739000105-1-000012/2025,845064,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
08241739000105-1-000055/2025,1155072,2,linkProcessoEletronico;fontesOrcamentarias
08241739000105-1-000056/2025,1246521,2,linkProcessoEletronico;fontesOrcamentarias
08241739000105-1-000057/2025,1246522,2,linkProcessoEletronico;fontesOrcamentarias
08241739000105-1-000058/2025,1248326,2,linkProcessoEletronico;fontesOrcamentarias
08241739000105-1-000060/2025,1251096,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
08241747000143-1-000009/2025,1228480,2,linkProcessoEletronico;fontesOrcamentarias
08241747000143-1-000010/2025,1155073,2,linkProcessoEletronico;fontesOrcamentarias
08241747000496-1-000035/2025,1089378,12,informacaoComplementar;modalidadeNome;situacaoCompraNome;amparoLegal_nome;linkSistemaOrigem;linkProcessoEletronico;usuarioNome;modoDisputaNome;tipoInstrumentoConvocatorioNome;fontesOrcamentarias;existeResultado;orcamentoSigilosoCodigo
08241747000496-1-000077/2025,1209578,2,linkProcessoEletronico;fontesOrcamentarias
08241747000496-1-000083/2025,1155074,2,linkProcessoEletronico;fontesOrcamentarias
08241747000496-1-000084/2025,1244215,2,linkProcessoEletronico;fontesOrcamentarias
08241747000496-1-000086/2025,1246301,2,linkProcessoEletronico;fontesOrcamentarias
08241747000496-1-000087/2025,1248033,2,linkProcessoEletronico;fontesOrcamentarias
08241747000496-1-000088/2025,1249021,2,linkProcessoEletronico;fontesOrcamentarias
08241747000496-1-000090/2025,1255431,2,linkProcessoEletronico;fontesOrcamentarias
08241754000145-1-000173/2025,1222351,2,linkProcessoEletronico;fontesOrcamentarias
08241754000145-1-000174/2025,1222352,2,linkProcessoEletronico;fontesOrcamentarias
08241754000145-1-000175/2025,1155075,2,linkProcessoEletronico;fontesOrcamentarias
08241754000145-1-000178/2025,1248327,2,linkProcessoEletronico;fontesOrcamentarias
08241754000145-1-000179/2025,1248328,2,linkProcessoEletronico;fontesOrcamentarias
08241754000145-1-000180/2025,1250006,2,linkProcessoEletronico;fontesOrcamentarias
08241754000145-1-000181/2025,1253127,2,linkProcessoEletronico;fontesOrcamentarias
08241754000145-1-000182/2025,1261960,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
08241754010108-1-000011/2025,1255432,2,linkProcessoEletronico;fontesOrcamentarias
08241754010108-1-000012/2025,1259160,2,linkProcessoEletronico;fontesOrcamentarias
08241754010108-1-000013/2025,1261231,2,linkProcessoEletronico;fontesOrcamentarias
08241754010965-1-000011/2025,1244216,2,linkProcessoEletronico;fontesOrcamentarias
08241788000130-1-000057/2025,1142856,2,linkProcessoEletronico;fontesOrcamentarias
08241788000130-1-000070/2025,1155076,2,linkProcessoEletronico;fontesOrcamentarias
08241788000130-1-000071/2025,1246523,2,linkProcessoEletronico;fontesOrcamentarias
08241788000130-1-000072/2025,1248329,2,linkProcessoEletronico;fontesOrcamentarias
08241788000130-1-000074/2025,1253128,2,linkProcessoEletronico;fontesOrcamentarias
08241788000130-1-000075/2025,1253129,2,linkProcessoEletronico;fontesOrcamentarias
08241804000194-1-000017/2025,1215516,2,linkProcessoEletronico;fontesOrcamentarias
08258295000102-1-000031/2025,1248330,2,linkProcessoEletronico;fontesOrcamentarias
